Total demand	5454.545454545457
Total restock	5999.9999999999945
MP	true
FC capacity	100
SC capacity	400
DS capacity	1000
Time	Orders	Demand	Inventory	Restock	Total packages	New packages	Delivered
600	5896	5516	10539	5528	15321	5386	5594
601	5818	5403	10606	5548	15493	5481	5309
602	5869	5451	10549	5343	15406	5400	5487
603	5839	5419	10534	5434	15420	5449	5435
604	5984	5549	10540	5410	15357	5404	5467
605	5805	5339	10515	5493	15324	5518	5551
606	5932	5490	10671	5519	15302	5363	5385
607	5848	5387	10581	5381	15371	5471	5402
608	5922	5488	10608	5441	15394	5414	5391
609	5834	5373	10663	5516	15409	5461	5446
610	5836	5391	10596	5322	15422	5389	5376
611	5789	5350	10604	5405	15301	5397	5518
612	5867	5439	10628	5385	15121	5361	5541
613	5989	5578	10716	5544	15353	5456	5224
614	5889	5444	10642	5470	15514	5544	5383
615	5857	5375	10657	5422	15449	5407	5472
616	5926	5497	10642	5413	15435	5428	5442
617	5845	5423	10703	5565	15408	5504	5531
618	5805	5412	10781	5530	15529	5452	5331
619	5701	5316	10798	5437	15412	5420	5537
620	5843	5498	10844	5402	15393	5356	5375
621	5887	5516	10952	5580	15271	5472	5594
622	5805	5421	10903	5454	15395	5503	5379
623	5775	5377	10872	5376	15400	5407	5402
624	5868	5451	10905	5391	15373	5358	5385
625	5760	5365	10800	5368	15333	5473	5513
626	5972	5549	10827	5364	15266	5337	5404
627	5809	5371	10874	5581	15222	5534	5578
628	5903	5494	10930	5456	15254	5400	5368
629	5950	5520	10973	5516	15414	5473	5313
630	5888	5417	11027	5533	15525	5479	5368
631	5995	5555	10973	5394	15433	5448	5540
632	5939	5511	10794	5388	15529	5567	5471
633	5767	5325	10844	5547	15438	5497	5588
634	5866	5451	10888	5396	15504	5352	5286
635	5763	5346	11057	5618	15267	5449	5686
636	5717	5331	11020	5340	15408	5377	5236
637	5885	5494	11046	5352	15267	5326	5467
638	5744	5346	10907	5348	15267	5487	5487
639	5877	5507	10962	5429	14962	5374	5679
640	5884	5499	10933	5463	15319	5492	5135
641	5781	5363	10957	5490	15244	5466	5541
642	5939	5545	10968	5398	15479	5387	5152
643	5842	5418	10993	5540	15361	5515	5633
644	5857	5424	11112	5528	15410	5409	5360
645	5836	5405	11059	5373	15331	5426	5505
646	5746	5359	10946	5336	15475	5449	5305
647	5828	5515	10973	5460	15333	5433	5575
648	5773	5432	10943	5457	15447	5487	5373
649	5755	5404	10815	5294	15291	5422	5578
650	5883	5504	10750	5311	15277	5376	5390
651	5963	5533	10691	5394	15264	5453	5466
652	5974	5523	10696	5517	15406	5512	5370
653	5961	5439	10776	5532	15343	5452	5515
654	5935	5425	10629	5304	15391	5451	5403
655	5897	5404	10650	5463	15296	5442	5537
656	5869	5395	10681	5454	15210	5423	5509
657	5914	5466	10755	5495	15220	5421	5411
658	5937	5484	10574	5280	15354	5461	5327
659	5936	5476	10603	5506	15342	5477	5489
660	5827	5397	10681	5584	15512	5506	5336
661	5826	5419	10685	5424	15371	5420	5561
662	5864	5431	10813	5521	15339	5393	5425
663	5745	5347	10762	5415	15327	5466	5478
664	5794	5430	10886	5505	15388	5381	5320
665	5804	5404	10915	5423	15189	5394	5593
666	5870	5500	10861	5380	15241	5434	5382
667	5840	5482	10882	5533	15276	5512	5477
668	5797	5422	10860	5443	15411	5465	5330
669	5804	5418	10988	5539	15399	5411	5423
670	5875	5443	11032	5416	15303	5372	5468
671	5984	5570	10872	5301	15159	5461	5605
672	5804	5342	10776	5426	15316	5522	5365
673	5934	5536	10750	5380	15311	5406	5411
674	5896	5469	10778	5535	15393	5507	5425
675	5950	5533	10747	5448	15388	5479	5484
676	5826	5366	10804	5547	15540	5490	5338
677	5889	5530	10735	5398	15535	5467	5472
678	5900	5481	10849	5584	15554	5470	5451
679	5896	5479	10717	5351	15447	5483	5590
680	5915	5454	10653	5371	15472	5435	5410
681	5779	5327	10636	5446	15493	5463	5442
682	5899	5495	10638	5377	15464	5375	5404
683	5866	5427	10616	5438	15383	5460	5541
684	5910	5456	10614	5410	15336	5412	5459
685	6039	5562	10576	5395	15438	5433	5331
686	6045	5511	10555	5484	15507	5505	5436
687	6026	5506	10650	5620	15653	5525	5379
688	5983	5467	10646	5506	15607	5510	5556
689	5899	5410	10485	5333	15644	5494	5457
690	5995	5509	10493	5421	15426	5413	5631
691	5883	5424	10493	5536	15480	5536	5482
692	5829	5399	10591	5551	15478	5453	5455
693	5750	5352	10585	5425	15534	5431	5375
694	5716	5302	10680	5431	15279	5336	5591
695	5813	5449	10758	5430	15146	5352	5485
696	5873	5489	10749	5420	15078	5429	5497
697	5907	5498	10730	5445	15313	5464	5229
698	5885	5500	10666	5458	15395	5522	5440
699	5909	5491	10585	5386	15615	5467	5247
700	5881	5451	10646	5540	15519	5479	5575
701	5912	5513	10719	5555	15437	5482	5564
702	5931	5507	10779	5548	15402	5488	5523
703	5922	5495	10811	5536	15533	5504	5373
704	5967	5538	10799	5481	15651	5493	5375
705	6027	5571	10761	5473	15582	5511	5580
706	6022	5503	10797	5544	15464	5508	5626
707	5983	5506	10816	5564	15429	5545	5580
708	5989	5497	10729	5404	15466	5491	5454
709	5892	5401	10813	5582	15550	5498	5414
710	5990	5523	10806	5418	15465	5425	5510
711	6061	5531	10732	5386	15414	5460	5511
712	6019	5459	10697	5466	15402	5501	5513
713	5957	5411	10786	5562	15371	5473	5504
714	5939	5457	10694	5383	15486	5475	5360
715	5961	5460	10671	5415	15396	5438	5528
716	5839	5327	10759	5537	15484	5449	5361
717	5804	5335	10744	5355	15454	5370	5400
718	5915	5474	10669	5288	15339	5363	5478
719	5933	5486	10670	5469	15180	5468	5627
Shipment delay	1.9774044795783927
Fulfill delay	1.8766222821506826
Origin CPU time	4.519892174583337
Node CPU time	0.009598021377266518
Simulation time	6.814060033055556
Total packages	3914213
Total orders	3920146
Total delivered	3880595
Fulfillment time	1.0719156060234842
Transport time	3.819486187040905
	
