Total demand	4999.999999999982
Total restock	5999.999999999993
MP	false
FC capacity	100
SC capacity	400
DS capacity	1000
Time	Orders	Demand	Inventory	Restock	Total packages	New packages	Delivered
601	15407	4937	12724	4994	15260	5035	4907
602	15476	4974	12708	4889	15163	4905	5002
603	15403	4967	12634	4966	15298	5040	4905
604	15536	5078	12662	4973	15235	4945	5008
605	15393	4914	12611	5006	15423	5057	4869
606	15523	5023	12744	5026	15354	4893	4962
607	15510	4938	12725	4932	15346	4951	4959
608	15679	5056	12795	4957	15238	4887	4995
609	15567	4944	12795	5056	15266	5056	5028
610	15602	4925	12699	4794	15268	4890	4888
611	15599	4899	12713	4916	15333	4902	4837
612	15737	4986	12766	4901	15171	4848	5010
613	15906	5123	12892	5080	14890	4954	5235
614	15817	5005	12858	5060	15007	5094	4977
615	15798	4916	12795	4872	15096	4935	4846
616	15900	5043	12812	4958	15086	4941	4951
617	15902	5001	12850	5037	15184	4999	4901
618	15944	4975	12961	5044	15085	4933	5032
619	15831	4829	13025	5006	15054	4942	4973
620	16035	5032	13092	4895	14931	4828	4951
621	16080	5068	13125	5056	15046	5023	4908
622	16063	4967	13076	4935	15190	4984	4840
623	16007	4951	13048	4979	15331	5007	4866
624	16087	5005	13037	4914	15294	4925	4962
625	16047	4950	12966	4919	15365	4990	4919
626	16252	5129	12979	4937	15022	4924	5267
627	16106	4941	13009	5117	15039	5087	5070
628	16289	5032	13117	4957	14815	4849	5073
629	16343	5050	13134	5013	14947	4996	4864
630	16255	4957	13071	4982	14973	5045	5019
631	16400	5086	13056	4926	14966	4941	4948
632	16385	5017	12943	4919	15023	5032	4975
633	16314	4882	13003	5013	14956	4953	5020
634	16412	5005	13037	4941	14975	4907	4888
635	16331	4914	13107	5065	15063	4995	4907
636	16344	4916	13086	4882	14994	4903	4972
637	16506	5010	13132	4894	14931	4848	4911
638	16431	4888	13066	4897	14882	4963	5012
639	16588	5023	13081	4881	14789	4866	4959
640	16584	5035	13042	5000	14947	5039	4881
641	16531	4946	13038	4995	15146	4999	4800
642	16769	5121	13133	4978	15077	4883	4952
643	16660	4951	13056	4983	15259	5060	4878
644	16651	4953	13154	5060	15221	4962	5000
645	16655	4952	13124	4918	15290	4948	4879
646	16529	4877	12990	4869	15351	5003	4942
647	16680	5059	13095	5013	15222	4908	5037
648	16608	4946	13055	4978	14926	5018	5314
649	16581	4943	12927	4842	14884	4970	5012
650	16648	5027	12947	4980	14904	4960	4940
651	16774	5068	12881	4876	15010	4942	4836
652	16775	5047	12844	5009	15134	5046	4922
653	16778	4991	12914	5058	15186	4988	4936
654	16762	4969	12785	4856	15245	4985	4926
655	16810	4974	12835	4976	15087	4926	5084
656	16745	4945	12759	4934	15060	5010	5037
657	16864	5020	12821	4963	15071	4901	4890
658	16855	5015	12603	4806	15123	5024	4972
659	16949	5008	12703	5014	15065	4914	4972
660	16903	4939	12783	5065	15165	4985	4885
661	16882	4981	12767	4986	15184	5002	4983
662	16885	4963	12950	5143	15220	4960	4924
663	16897	4882	12956	4876	15074	4870	5016
664	17026	5006	13077	4998	14967	4877	4984
665	17051	4973	13053	4924	15030	4948	4885
666	17165	5066	13089	4988	15090	4952	4892
667	17199	5020	13130	5027	15139	4986	4937
668	17134	4964	12996	4895	15164	5029	5004
669	17121	4924	13102	5043	15211	4937	4890
670	17169	4999	13082	4931	15170	4951	4992
671	17328	5107	12906	4772	15054	4948	5064
672	17130	4886	12769	4947	15160	5084	4978
673	17347	5121	12812	4947	15158	4904	4906
674	17302	5019	12842	5094	15228	5064	4994
675	17335	5058	12895	5078	15272	5025	4981
676	17186	4902	12904	5060	15337	5051	4986
677	17334	5062	12957	4967	15189	4914	5062
678	17319	4992	12975	5025	15223	5007	4973
679	17445	5028	12919	4846	15224	4902	4901
680	17455	4982	12865	4918	15307	4972	4889
681	17327	4892	12819	4974	15393	5020	4934
682	17458	5047	12799	4896	15276	4916	5033
683	17467	4975	12830	4997	15238	4966	5004
684	17427	4943	12859	5012	15307	4983	4914
685	17585	5072	12733	4788	15031	4914	5190
686	17581	5076	12711	5058	15231	5080	4880
687	17529	5012	12846	5199	15322	5064	4973
688	17568	5043	12786	4944	15384	5004	4942
689	17551	4963	12635	4829	15366	4980	4998
690	17596	5018	12637	4975	15256	4973	5083
691	17571	4944	12727	5059	15191	4969	5034
692	17503	4950	12775	5066	15313	5018	4896
693	17492	4918	12835	4989	15268	4929	4974
694	17485	4899	12888	4959	15169	4906	5005
695	17641	4983	12974	4913	15024	4827	4972
696	17762	5026	12990	4921	14943	4905	4986
697	17755	5014	12826	4857	15155	5021	4809
698	17764	5014	12730	4909	15274	5005	4886
699	17814	5023	12675	4918	15394	4973	4853
700	17835	4995	12779	5078	15391	4974	4977
701	17877	5053	12787	5019	15349	5011	5053
702	17838	5014	12806	5072	15472	5053	4930
703	17906	5072	12816	5014	15513	5004	4963
704	17949	5070	12776	4987	15582	5027	4958
705	18028	5128	12739	5012	15490	5049	5141
706	18030	5030	12770	5059	15665	5028	4853
707	18071	5037	12783	5009	15627	4996	5034
708	18100	5073	12742	5003	15310	5044	5361
709	18010	4946	12769	5063	15239	5036	5107
710	18123	5076	12780	4974	15176	4963	5026
711	18199	5074	12678	4896	15146	4998	5028
712	18188	5031	12635	4999	15245	5042	4943
713	18194	4953	12787	5099	15237	4947	4955
714	18221	4990	12690	4866	15166	4963	5034
715	18289	4993	12722	4957	15125	4925	4966
716	18286	4934	12811	5026	15070	4937	4992
717	18283	4903	12912	5007	15129	4906	4847
718	18389	5038	12776	4796	15156	4932	4905
719	18436	5026	12728	4931	15059	4979	5076
Shipment delay	29.01348031077761
Fulfill delay	236.42682794532436
Origin CPU time	7.982388402994442
Node CPU time	0.00424235520843214
Simulation time	8.996411127752763
Total packages	3573970
Total orders	3592406
Total delivered	3542579
Fulfillment time	1.10681035375227
Transport time	3.9033478152498504
	
